record_id,domain,zone,sector,source_mass_kg,sold_mass_kg,sold_fraction,survey_weight,upper_fraction,covered
F5BC3915C21F078D58DF,fish_farming,5,2.0,3.02999997138978,1.00999999046326,0.3333333333333333,14.553152585265964,1.0,True
0EF87610B7AA6A8341B7,fish_farming,6,1.0,1529.9999713897707,1529.9999713897707,1.0,160.40008121456643,1.0,True
A33FE0A76DF589E7F933,fish_farming,5,1.0,100000.0,99983.33611064822,0.9998333611064822,408.5847824777826,1.0,True
8D3838999E6EBA10B745,fish_farming,5,2.0,100.999999046326,90.8999991416934,0.9,25.589302748876364,1.0,True
A11656C11AF011C4717B,fish_farming,5,2.0,35.880000114440996,17.940000057220498,0.5,90.82688232199834,1.0,True
17B7860C63280129F608,fish_farming,5,1.0,110.4239959716798,92.01999664306649,0.8333333333333333,149.3228927329847,1.0,True
35CA621DB555D7515659,fish_farming,5,1.0,661.3000178337106,145.87500393390675,0.22058823529411764,472.63229454725973,1.0,True
29C25BE6F07E0A4D30FB,fish_farming,5,2.0,26.184999942779548,9.452884182332763,0.3610037885426604,608.9098271336533,1.0,True
681FA4D00A26AB377CB7,fish_farming,5,1.0,20.1999998092652,10.0999999046326,0.5,284.6046411756365,1.0,True
E860C2B4AEEC24F8C0D7,fish_farming,6,2.0,3.0,0.0,0.0,312.33313282741534,1.0,True
64294E5CCCC1FF89806C,fish_farming,5,1.0,2500.0,2420.0,0.968,592.5363728573905,1.0,True
83498B58CC62BA6CA3FB,fish_farming,5,1.0,71.76000022888199,61.50857162475599,0.8571428571428571,210.61651276793518,1.0,True
19482526C9A89482D1C4,fish_farming,5,2.0,100.999999046326,80.7999992370608,0.8,30.92792426964005,1.0,True
4B39AC975701669726D6,fish_farming,5,2.0,509.99999046325695,8.07999992370608,0.015843137401564726,496.484069924496,1.0,True
11ADD004DDD08B5728C3,fish_farming,5,1.0,40.0,20.0,0.5,295.15333948327947,1.0,True
0B3C154513E091D775A1,fish_farming,6,1.0,959.50002670288,0.0,0.0,127.55001937577974,1.0,True
C0953BD9425B49111C69,fish_farming,5,1.0,252.49999761581498,201.999998092652,0.8,147.09724701252614,1.0,True
